Original,Character,Dialogue,Wordcount
CID:Those others who were here... when they were feeling down they'd take a leap of faith from the cliffs up north...perked 'em right up!,Cid,Those others who were here... when they were feeling down they'd take a leap of faith from the cliffs up north...perked 'em right up!,24
"CELES:Everyone's gone...Even Locke, who promised to watch over me...The world's slowly ebbing away...",Celes,"Everyone's gone...Even Locke, who promised to watch over me...The world's slowly ebbing away...",13
CELES:Phew...Why did you nurse me back to health? Did I ever ask you to help me?!,Celes,Phew...Why did you nurse me back to health? Did I ever ask you to help me?!,16
"CELES:A bandana??? No...it can't be... Hey, you! Where'd you get this?! Is the person who healed you still alive? Answer me!",Celes,"A bandana??? No...it can't be... Hey, you! Where'd you get this?! Is the person who healed you still alive? Answer me!",21
CELES:He's alive... Locke's still alive!!!,Celes,He's alive... Locke's still alive!!!,5
SABIN:Hey! Celes!,Sabin,Hey! Celes!,2
CELES:Let's head in!,Celes,Let's head in!,3
"SABIN:Hey! You're alive!!! Get in there, quick!",Sabin,"Hey! You're alive!!! Get in there, quick!",7
"SABIN:I...I...I'm losing my grip...Keep up the fight, brother!",Sabin,"I...I...I'm losing my grip...Keep up the fight, brother!",8
CELES:Sabin! You're alive!,Celes,Sabin! You're alive!,3
"CELES:I thought everyone was gone...I had given up all hope...But... fortunately, I was wrong! Now I know they're all alive! We need to find everyone! Then...",Celes,"I thought everyone was gone...I had given up all hope...But... fortunately, I was wrong! Now I know they're all alive! We need to find everyone! Then...",26
"DUNCANS WIFE:No, dear! Duncan's still alive and well! He's meditating just north of Narshe.",Duncan’S Wife,"No, dear! Duncan's still alive and well! He's meditating just north of Narshe.",13
SABIN:Don't treat us like strangers anymore!,Sabin,Don't treat us like strangers anymore!,6
"SABIN:There's only one little problem, eh, brother!",Sabin,"There's only one little problem, eh, brother!",7
CELES:Locke...He's alive!!,Celes,Locke...He's alive!!,2
LOLA:I hope his reply comes soon!,Lola,I hope his reply comes soon!,6
LOLA:I knew that these flowers and letters weren't sent by my boyfriend. I just didn't want to admit it. I was lying to myself... But I'm all right now. As I read those letters......the pain I felt in my heart became bearable...I'm sure whoever wrote them has suffered greatly...I wish I could meet him...,Lola,I knew that these flowers and letters weren't sent by my boyfriend. I just didn't want to admit it. I was lying to myself... But I'm all right now. As I read those letters......the pain I felt in my heart became bearable...I'm sure whoever wrote them has suffered greatly...I wish I could meet him...,54
CYAN:Look to the future...We have a lot of life left to live...,Cyan,Look to the future...We have a lot of life left to live...,12
CYAN:No! That's mine!!!,Cyan,No! That's mine!!!,3
RELM:I'm still a bit groggy...But I'm okay. Interceptor always makes me happy!,Relm,I'm still a bit groggy...But I'm okay. Interceptor always makes me happy!,12
"SHADOW:No need to worry. It's just a scratch. Also, he's gonna stand guard, so you just relax.",Shadow,"No need to worry. It's just a scratch. Also, he's gonna stand guard, so you just relax.",17
"ULTROS:Look at me! I'm a receptionist! G'fa, ha, ha! Now, you'd better watch what ya bet, or master Chupon'll just come and take it from ya!",Ultros,"Look at me! I'm a receptionist! G'fa, ha, ha! Now, you'd better watch what ya bet, or master Chupon'll just come and take it from ya!",26
SIGFRIED:Someone's been pretending to be me! Don't be fooled!,Sigfried,Someone's been pretending to be me! Don't be fooled!,9
TERRA:I'm sorry...I'm staying! The children need me.,Terra,I'm sorry...I'm staying! The children need me.,7
DUANE:I...don't know what to do. Katarin's pregnant...,Duane,I...don't know what to do. Katarin's pregnant...,7
TERRA:Please! Save this village! I simply can't fight...,Terra,Please! Save this village! I simply can't fight...,8
DUANE:I'll keep Katarin safe.,Duane,I'll keep Katarin safe.,4
KATARIN:I feel safe when Duane's around.,Katarin,I feel safe when Duane's around.,6
DUANE:This is our village. You can't just waltz in here and start barking out orders!,Duane,This is our village. You can't just waltz in here and start barking out orders!,15
"KATARIN:Terra's helped us all to survive. Ever since she's been here, we've felt hopeful for the future.",Katarin,"Terra's helped us all to survive. Ever since she's been here, we've felt hopeful for the future.",17
DUANE:A new life... I've got to do my best to help make the world a safer place...,Duane,A new life... I've got to do my best to help make the world a safer place...,17
KATARIN:We'll be okay. Just make sure these kids'll have a world to grow up in!,Katarin,We'll be okay. Just make sure these kids'll have a world to grow up in!,15
ESPER:You HUMANS freed me from that prison of ice? You possess Magicite?! Who are you?! I sense war and destruction...Could that stupid war possibly have lasted a thousand years? I can tell that you want to put a stop to the madness...Let's see if you are worthy!,Esper,You HUMANS freed me from that prison of ice? You possess Magicite?! Who are you?! I sense war and destruction...Could that stupid war possibly have lasted a thousand years? I can tell that you want to put a stop to the madness...Let's see if you are worthy!,47
"MOG:I'm your boss, kupo! You're gonna join us, kupo!!!",Mog,"I'm your boss, kupo! You're gonna join us, kupo!!!",9
"MOG:Umaro! No slouching, now!",Mog,"Umaro! No slouching, now!",4
"CREATURE:I am Gogo, master of the simulacrum... My miming skills will astonish you.",Creature,"I am Gogo, master of the simulacrum... My miming skills will astonish you.",13
"GOGO:Yes...I have been idle for too long. If I deem you worthy, I'll mime your actions in battle. But first you must tell me what you're doing here.",Gogo,"Yes...I have been idle for too long. If I deem you worthy, I'll mime your actions in battle. But first you must tell me what you're doing here.",28
GOGO:What an unusual tale...But I sense that you're trying to help make things right again. This should be fun. When do we leave?,Gogo,What an unusual tale...But I sense that you're trying to help make things right again. This should be fun. When do we leave?,23
WREXSOUL:I'm gonna possess your body! I'll only appear in this form again when you're about to expire!,Wrexsoul,I'm gonna possess your body! I'll only appear in this form again when you're about to expire!,17
CYAN:Thanks be to you.,Cyan,Thanks be to you.,4
CYAN:I heard my wife and children calling out to me! Their voices finally gave me the strength and courage to come to grips with my own suffering.,Cyan,I heard my wife and children calling out to me! Their voices finally gave me the strength and courage to come to grips with my own suffering.,27
CYAN:No...I didn't do anything...then...and I can't now...I'm a man with no honor...,Cyan,No...I didn't do anything...then...and I can't now...I'm a man with no honor...,12
CYAN:Elayne and Owain live on in my heart. I must leave the past behind. I have much to live for...,Cyan,Elayne and Owain live on in my heart. I must leave the past behind. I have much to live for...,20
"STAGE MASTER:Don't press the wrong switch, or...",Stage Master,"Don't press the wrong switch, or...",6
TERRA:Love between a human and an Esper...,Terra,Love between a human and an Esper...,7
MAYOR:It's only been a year since the world changed...But it feels like forever.,Mayor,It's only been a year since the world changed...But it feels like forever.,13
RELM:Yea!! We're back! It's like old times!,Relm,Yea!! We're back! It's like old times!,7
STRAGO:Time to relax! Home sweet home!,Strago,Time to relax! Home sweet home!,6
RELM:This is terrible! Gungho's hurt!,Relm,This is terrible! Gungho's hurt!,5
"STRAGO:Gungho, wake up!",Strago,"Gungho, wake up!",3
STRAGO:Who did this to you?,Strago,Who did this to you?,5
"GUNGHO:It was...Hidon, the beast you and I used to hunt. I almost had it...",Gungho,"It was...Hidon, the beast you and I used to hunt. I almost had it...",14
STRAGO:You took on Hidon...?,Strago,You took on Hidon...?,4
"GUNGHO:Oooh...cough, cough...",Gungho,"Oooh...cough, cough...",2
GUNGHO:Strago... Please...you must avenge me...,Gungho,Strago... Please...you must avenge me...,5
RELM:Gramps! Why are you hesitating!,Relm,Gramps! Why are you hesitating!,5
STRAGO:Well... I spent my youth chasing that creature. To do it again at this age is more than I bargained for.,Strago,Well... I spent my youth chasing that creature. To do it again at this age is more than I bargained for.,21
"STRAGO:Gungho... rest easy, I'll do it for you!",Strago,"Gungho... rest easy, I'll do it for you!",8
"RELM:Just a minute! You don't think you're going alone, do you?",Relm,"Just a minute! You don't think you're going alone, do you?",11
"STRAGO:I spent too many years of my life hunting that thing. It is my obsession, not yours.",Strago,"I spent too many years of my life hunting that thing. It is my obsession, not yours.",17
"RELM:But Grandpa! This ""obsession"" of yours could easily slay you! You're my Grandfather. I can't just sit idly by and watch you go.",Relm,"But Grandpa! This ""obsession"" of yours could easily slay you! You're my Grandfather. I can't just sit idly by and watch you go.",23
"STRAGO:Sorry, Relm. I'm so grateful that you care! But as its name implies, the Hidon is extremely difficult to find. Unless I go alone, it will not show itself.",Strago,"Sorry, Relm. I'm so grateful that you care! But as its name implies, the Hidon is extremely difficult to find. Unless I go alone, it will not show itself.",29
"STRAGO:Next stop, Ebot's Rock.",Strago,"Next stop, Ebot's Rock.",4
"TREASURE:I'm hungry! Hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry!! Feed me! Otherwise, I won't let you by!",Treasure,"I'm hungry! Hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry hungry!! Feed me! Otherwise, I won't let you by!",22
TREASURE:Bluuurp! Whew!,Treasure,Bluuurp! Whew!,2
"TREASURE:Oh, yeah, you wanna pass through here, right?",Treasure,"Oh, yeah, you wanna pass through here, right?",8
TREASURE:Eh!! What the...!,Treasure,Eh!! What the...!,3
STRAGO:That's Hidon!,Strago,That's Hidon!,2
STRAGO:I did it! I...I...I actually beat Hidon!,Strago,I did it! I...I...I actually beat Hidon!,7
STRAGO:I have to tell Gungho he is avenged!,Strago,I have to tell Gungho he is avenged!,8
GUNGHO:What's all the hullabaloo?!,Gungho,What's all the hullabaloo?!,4
STRAGO:Listen to me! I DEFEATED Hidon!,Strago,Listen to me! I DEFEATED Hidon!,6
GUNGHO:You WHAT?! You b...beat Hidon?! You're lying! LYING!,Gungho,You WHAT?! You b...beat Hidon?! You're lying! LYING!,8
"RELM:No, he's not! He really defeated Hidon.",Relm,"No, he's not! He really defeated Hidon.",7
"STRAGO:Ho, ho, ho! If I didn't know better, I'd say that Hidon wasn't my only enemy!",Strago,"Ho, ho, ho! If I didn't know better, I'd say that Hidon wasn't my only enemy!",16
GUNGHO:I don't believe this. This has to be a joke!,Gungho,I don't believe this. This has to be a joke!,10
"STRAGO:Ho, ho, ho!! ...by the way, how are your wounds healing, Gungho?",Strago,"Ho, ho, ho!! ...by the way, how are your wounds healing, Gungho?",12
"GUNGHO:Eh? Oh, they're fine...",Gungho,"Eh? Oh, they're fine...",4
"STRAGO:There I was, in a cave that seemed endless. Then, before I knew it, Hidon appeared!",Strago,"There I was, in a cave that seemed endless. Then, before I knew it, Hidon appeared!",16
"STRAGO:I stared Hidon straight in the eye, lifted my staff, and let him have it! G'Pow!! Thwack!! Crash!!",Strago,"I stared Hidon straight in the eye, lifted my staff, and let him have it! G'Pow!! Thwack!! Crash!!",18
"STRAGO:I wanted to show my enemy the true meaning of the word, ""hero""!",Strago,"I wanted to show my enemy the true meaning of the word, ""hero""!",13
STRAGO:And then......,Strago,And then......,2
RELM:What happened to Grandpa?,Relm,What happened to Grandpa?,4
GUNGHO:Huh? Finally! He nodded off.,Gungho,Huh? Finally! He nodded off.,5
"GUNGHO:However... Let's let him be! He's nice and...quiet... Now, about my ""wounds""...",Gungho,"However... Let's let him be! He's nice and...quiet... Now, about my ""wounds""...",12
"RELM:Wait! First let me thank you. You gave Grandpa a reason to go and defeat something that had tormented him for decades! Even if YOU were faking, that creature meant business!",Relm,"Wait! First let me thank you. You gave Grandpa a reason to go and defeat something that had tormented him for decades! Even if YOU were faking, that creature meant business!",31
GUNGHO:What a granddaughter he's raised! Amazing!,Gungho,What a granddaughter he's raised! Amazing!,6
RELM:And what a terrible actor you are!,Relm,And what a terrible actor you are!,7
RELM:Only Strago could have been taken in by that performance!,Relm,Only Strago could have been taken in by that performance!,10
GUNGHO:What the...!,Gungho,What the...!,2
GUNGHO:Everything okay?,Gungho,Everything okay?,2
GUNGHO:Hidon's appeared at Ebot's Rock again!,Gungho,Hidon's appeared at Ebot's Rock again!,6
