Original,Character,Dialogue,Wordcount
Lann:Dude... This thing isalive?Holy schlep!,Lann,Dude... This thing is alive? Holy schlep!,5
Eiko:Andthat'swhy a summoner like me has to look after him.,Eiko,And that's why a summoner like me has to look after him.,10
"Reynn:Oh wow! So you're a summoner, then!",Reynn,"Oh wow! So you're a summoner, then!",7
"Eiko:Yeah, but it's not likeI'mthe one that summoned him...",Eiko,"Yeah, but it's not like I'm the one that summoned him...",9
Eiko:Are you them? The one and only Jiants from the Hills?,Eiko,Are you them? The one and only Jiants from the Hills?,11
Lann:You bet!,Lann,You bet!,2
"Reynn:Yeah, that's...the word.",Reynn,"Yeah, that's...the word.",3
Eiko:Sooo...I guess that means it's true.,Eiko,Sooo...I guess that means it's true.,6
Eiko:Nobody remembers 'cause they're so caught up in the Crimson Prophecy.,Eiko,Nobody remembers 'cause they're so caught up in the Crimson Prophecy.,11
"Reynn:Oh, that's right. Princess Sarahdidtell us about the divergence.",Reynn,"Oh, that's right. Princess Sarah did tell us about the divergence.",9
"Lann:Wait, the what?",Lann,"Wait, the what?",3
Tama:You the-mean you forgot?,Tama,You the-mean you forgot?,4
Eiko:I'm starting to worry... Maybe I shouldn't let you use the bridge.,Eiko,I'm starting to worry... Maybe I shouldn't let you use the bridge.,12
"Lann:Oh, no. We're cool! Me and Reynn are totally going to reek the right future.",Lann,"Oh, no. We're cool! Me and Reynn are totally going to reek the right future.",15
Reynn:Sure are...,Reynn,Sure are...,2
"Eiko:Well, it's not like I can stop you. The prophecy's about you, not me, right?",Eiko,"Well, it's not like I can stop you. The prophecy's about you, not me, right?",15
Reynn:Duly noted.,Reynn,Duly noted.,2
Tama:So is there some special the-trick to getting to the tippity-top of Alexander?,Tama,So is there some special the-trick to getting to the tippity-top of Alexander?,13
Eiko:Just get on. I'll handle the wake-up call.,Eiko,Just get on. I'll handle the wake-up call.,8
Lann:The what?,Lann,The what?,2
Eiko:Alexander's kind of a sound sleeper. So it's my job to step in and sort of get things going.,Eiko,Alexander's kind of a sound sleeper. So it's my job to step in and sort of get things going.,19
"Eiko:Now, off you go!",Eiko,"Now, off you go!",4
Warrior of Light:I never believed it to be more than a legend... A bedtime story someone concocted to fill the dreams of children.,Warrior of Light,I never believed it to be more than a legend... A bedtime story someone concocted to fill the dreams of children.,21
Warrior of Light:You won't find her.,Warrior of Light,You won't find her.,4
Lann:Huh? How did we get ourselves dragged into battle?,Lann,Huh? How did we get ourselves dragged into battle?,9
"Girl Who Forgot Her Name:From this room, you can take control of your friends' destinies and redirect the course of their lives by fighting their most crucial battles.",Girl Who Forgot Her Name,"From this room, you can take control of your friends' destinies and redirect the course of their lives by fighting their most crucial battles.",24
Reynn:So it's like we're helping them in secret?,Reynn,So it's like we're helping them in secret?,8
"Girl Who Forgot Her Name:You can think of it like that. Hey, get ready.",Girl Who Forgot Her Name,"You can think of it like that. Hey, get ready.",10
Warrior of Light:Whew... I'm glad that Her Highness is absent. The last thing I want is for her to be abducted again.,Warrior of Light,Whew... I'm glad that Her Highness is absent. The last thing I want is for her to be abducted again.,20
Lann:Dah! What just happened?,Lann,Dah! What just happened?,4
"Reynn:When we do that, what does the other person experience?",Reynn,"When we do that, what does the other person experience?",10
Girl Who Forgot Her Name:Even time must bend to the whims of fantasy.,Girl Who Forgot Her Name,Even time must bend to the whims of fantasy.,9
"Lann:Uh, that is totally confusing, but wow! So, we get to help a bunch of people out",Lann,"Uh, that is totally confusing, but wow! So, we get to help a bunch of people out—",17
"Reynn:But in a way, there is a downside. With that much power, we could do just as much harm as we do good.",Reynn,"But in a way, there is a downside. With that much power, we could do just as much harm as we do good.",23
Girl Who Forgot Her Name:I wouldn't say I'm a god in the sense you're thinking of.,Girl Who Forgot Her Name,I wouldn't say I'm a god in the sense you're thinking of.,12
"Girl Who Forgot Her Name:But if you misuse this power, you might not like the consequences.",Girl Who Forgot Her Name,"But if you misuse this power, you might not like the consequences.",12
"Girl Who Forgot Her Name:Me and...him?is it ""her""?well, our fates have entwined. So now that the two of you have made it to this place,",Girl Who Forgot Her Name,"Me and...him?—is it ""her""?—well, our fates have entwined. So now that the two of you have made it to this place,",21
"Reynn:We uh, won't mess around. I promise.",Reynn,"We uh, won't mess around. I promise.",7
Soldier:Ugh... What am I gonna do...,Soldier,Ugh... What am I gonna do...,6
Soldier:Oh! You really brought me an earth hammer! I can't tell you how much I appreciate this!,Soldier,Oh! You really brought me an earth hammer! I can't tell you how much I appreciate this!,17
Male Lilikin:Oh! If it isn't the Jiants! I've heard you've been putting up a good fight against the Bahamutian Army.,Male Lilikin,Oh! If it isn't the Jiants! I've heard you've been putting up a good fight against the Bahamutian Army.,19
"Male Lilikin:This is great! Thanks to you, we were able to gather the data we need.",Male Lilikin,"This is great! Thanks to you, we were able to gather the data we need.",15
"Male Lilikin:It seems that as long as we keep our distance from the plains, the goblins will keep their distance from us.",Male Lilikin,"It seems that as long as we keep our distance from the plains, the goblins will keep their distance from us.",21
"Male Lilikin:Hey, hey, did you know about the nimble Mirages in the desert? They're really fast!",Male Lilikin,"Hey, hey, did you know about the nimble Mirages in the desert? They're really fast!",15
Male Lilikin:Whoa! You defeated some?! How are they?,Male Lilikin,Whoa! You defeated some?! How are they?,7
Male Lilikin:Just wait! I'm gonna be the fastest runner that ever lived!,Male Lilikin,Just wait! I'm gonna be the fastest runner that ever lived!,11
"Male Lilikin:Hey...you're the Jiants from the Hills, aren't you? Is there any way you could lend me a hand?",Male Lilikin,"Hey...you're the Jiants from the Hills, aren't you? Is there any way you could lend me a hand?",18
Male Lilikin:Really? Thanks so much!,Male Lilikin,Really? Thanks so much!,4
Male Lilikin:Are you telling me the Mirages are gone? All right! Thank you!,Male Lilikin,Are you telling me the Mirages are gone? All right! Thank you!,12
Male Lilikin:Now they'll know to stay far away from our town!,Male Lilikin,Now they'll know to stay far away from our town!,10
"Female Lilikin:Excuse me. I'm sorry to bother you, but I was wondering if I could ask you a favor.",Female Lilikin,"Excuse me. I'm sorry to bother you, but I was wondering if I could ask you a favor.",18
"Female Lilikin:You would? Oh, thank you... That's very kind of you.",Female Lilikin,"You would? Oh, thank you... That's very kind of you.",10
"Female Lilikin:Oh, thank you! My grandson's going to be thrilled when he opens his present!",Female Lilikin,"Oh, thank you! My grandson's going to be thrilled when he opens his present!",14
"Female Lilikin:Oh, thank you! My grandson's going to be thrilled when he opens his present!",Female Lilikin,"Oh, thank you! My grandson's going to be thrilled when he opens his present!",14
"Blonde Lilikin:Say, you're the proud owners of a flan too, aren't you! No need to hide it! My flan-sense never lies to me!",Blonde Lilikin,"Say, you're the proud owners of a flan too, aren't you! No need to hide it! My flan-sense never lies to me!",22
"Blonde Lilikin:Eee! It's really her! Those adorable eyes! That majestic presence! Oh, she's too wonderful for words!",Blonde Lilikin,"Eee! It's really her! Those adorable eyes! That majestic presence! Oh, she's too wonderful for words!",16
"Blonde Lilikin:If you want to talk flan again, you know where to find me!",Blonde Lilikin,"If you want to talk flan again, you know where to find me!",13
"Merchant Lilikin:You there, Jiant pair! Listen-disten, you're heardy at just the right time-ity-time! I've got a problem, so lend me a hiddy-hand?",Merchant Lilikin,"You there, Jiant pair! Listen-disten, you're heardy at just the right time-ity-time! I've got a problem, so lend me a hiddy-hand?",21
Merchant Lilikin:Yahooody-hoody-hoo! I'm so giddy-glad I asked you for help! We merchants are too busy-tizzy to do everything. Good luckedy-duckedy with the search-ity search.,Merchant Lilikin,Yahooody-hoody-hoo! I'm so giddy-glad I asked you for help! We merchants are too busy-tizzy to do everything. Good luckedy-duckedy with the search-ity search.,23
"Merchant Lilikin:Well, hello-dee-lo there! Did you bringity-bring me what I asked you for? Wonder-under-ful!",Merchant Lilikin,"Well, hello-dee-lo there! Did you bringity-bring me what I asked you for? Wonder-under-ful!",13
"Merchant Lilikin:Heydie-hey-hey. Just who I was lookit-ing for! Sorry to be a bother-other, but I've got another jobbity-job.",Merchant Lilikin,"Heydie-hey-hey. Just who I was lookit-ing for! Sorry to be a bother-other, but I've got another jobbity-job.",17
Merchant Lilikin:This is what I needy-need! Thanks a bunchy-bunch for doing this.,Merchant Lilikin,This is what I needy-need! Thanks a bunchy-bunch for doing this.,11
"Merchant Lilikin:What do we got heredy-here? Why, it's every-da-thing I needed! I'm giddy-glad I asked you for help!",Merchant Lilikin,"What do we got heredy-here? Why, it's every-da-thing I needed! I'm giddy-glad I asked you for help!",17
"Merchant Lilikin:Heydie-hey-hey! So there you are! Things may be dire around these heredy parts, but I've still got a jobbity-job for you.",Merchant Lilikin,"Heydie-hey-hey! So there you are! Things may be dire around these heredy parts, but I've still got a jobbity-job for you.",21
Merchant Lilikin:I can see that I'm in excellent handy-hands! How very reassuring.,Merchant Lilikin,I can see that I'm in excellent handy-hands! How very reassuring.,11
"Merchant Lilikin:Well, hello-dee-lo there! Did you bringity-bring me what I asked you for? Wonder-under-ful!",Merchant Lilikin,"Well, hello-dee-lo there! Did you bringity-bring me what I asked you for? Wonder-under-ful!",13
"Merchant Lilikin:Heydie-hey-hey. Just who I was lookit-ing for! Sorry to be a bother-other, but I've got another jobbity-job.",Merchant Lilikin,"Heydie-hey-hey. Just who I was lookit-ing for! Sorry to be a bother-other, but I've got another jobbity-job.",17
Merchant Lilikin:This is what I needy-need! Thanks a bunchy-bunch for doing this.,Merchant Lilikin,This is what I needy-need! Thanks a bunchy-bunch for doing this.,11
"Merchant Lilikin:What do we got heredy-here? Why, it's every-da-thing I needed! I'm giddy-glad I asked you for help!",Merchant Lilikin,"What do we got heredy-here? Why, it's every-da-thing I needed! I'm giddy-glad I asked you for help!",17
"Merchant Lilikin:Heydie-hey-hey! So there you are! Things may be dire around these heredy parts, but I've still got a jobbity-job for you.",Merchant Lilikin,"Heydie-hey-hey! So there you are! Things may be dire around these heredy parts, but I've still got a jobbity-job for you.",21
Merchant Lilikin:I can see that I'm in excellent handy-hands! How very reassuring.,Merchant Lilikin,I can see that I'm in excellent handy-hands! How very reassuring.,11
Merchant Lilikin:You really came through-dee-through for me. I am truly in your debty-debt!,Merchant Lilikin,You really came through-dee-through for me. I am truly in your debty-debt!,12
"Merchant Lilikin:You Jiants have been a great big helpity-help to me. Thanks to you, business is boomy-booming better than ever before!",Merchant Lilikin,"You Jiants have been a great big helpity-help to me. Thanks to you, business is boomy-booming better than ever before!",20
"Female Lilikin:I can't stand it, I can't stand it, I can't stand it! Oh, I can't stand it. Why do those Mirages insist on causing me trouble?",Female Lilikin,"I can't stand it, I can't stand it, I can't stand it! Oh, I can't stand it. Why do those Mirages insist on causing me trouble?",26
Female Lilikin:Hurry up and take care of those Mirages for me!,Female Lilikin,Hurry up and take care of those Mirages for me!,10
"Female Lilikin:Bravo, bravo! You two are even more competent than I anticipated. Now I can finally enjoy my afternoon tea.",Female Lilikin,"Bravo, bravo! You two are even more competent than I anticipated. Now I can finally enjoy my afternoon tea.",19
"Female Lilikin:There you are. I've been waiting for you. There's another batch of Mirages standing between me and my tea. You'll take care of these for me too, won't you?",Female Lilikin,"There you are. I've been waiting for you. There's another batch of Mirages standing between me and my tea. You'll take care of these for me too, won't you?",29
"Female Lilikin:Get rid of them for me, and I'll make sure you're well rewarded.",Female Lilikin,"Get rid of them for me, and I'll make sure you're well rewarded.",13
Female Lilikin:This means that the tea leaves I ordered will finally get here. Splendid!,Female Lilikin,This means that the tea leaves I ordered will finally get here. Splendid!,13
"Female Lilikin:There you are. I've been waiting for you. There's another batch of Mirages standing between me and my tea. You'll take care of these for me too, won't you?",Female Lilikin,"There you are. I've been waiting for you. There's another batch of Mirages standing between me and my tea. You'll take care of these for me too, won't you?",29
"Female Lilikin:Take care of this quickly, please. Tea leaves lose their flavor if they sit for too long...",Female Lilikin,"Take care of this quickly, please. Tea leaves lose their flavor if they sit for too long...",17
Female Lilikin:Ha ha ha ha! This is what happens to those who stand between me and my tea!,Female Lilikin,Ha ha ha ha! This is what happens to those who stand between me and my tea!,17
Female Lilikin:Now there's nothing stopping me from enjoying a nice hot cup of tea. Thank you. Your help has been invaluable.,Female Lilikin,Now there's nothing stopping me from enjoying a nice hot cup of tea. Thank you. Your help has been invaluable.,20
