Original,Character,Dialogue,Wordcount
"Yuffie: You know, she's actually pretty cool. I feel bad saying this, but after what happened back home, I just kinda assumed no one in Avalanche could be trusted. Like, they were all the same as the ones I fought.",Yuffie,"You know, she's actually pretty cool. I feel bad saying this, but after what happened back home, I just kinda assumed no one in Avalanche could be trusted. Like, they were all the same as the ones I fought.",39
Sonon: Yeah. I can imagine.,Sonon,Yeah. I can imagine.,4
"Yuffie: But it looks like Avalanche has changed a lot since that went down, huh?",Yuffie,"But it looks like Avalanche has changed a lot since that went down, huh?",14
Yuffie: C'mon.,Yuffie,C'mon.,1
Zhijie: You guys just don't know when to quit.,Zhijie,You guys just don't know when to quit.,8
"Yuffie: (screams) Man, that stings... Alright, now you've done it! When this is over, you're gettin' it good! Enjoy your freedom while you can, Zhijie!",Yuffie,"(screams) Man, that stings... Alright, now you've done it! When this is over, you're gettin' it good! Enjoy your freedom while you can, Zhijie!",24
Security Officer (1): Ten-four. Be there as soon as we can. Unit 3 says they've got the suspect detained near pillar maintenance. We'd better not keep them waiting.,Security Officer ,Ten-four. Be there as soon as we can. Unit 3 says they've got the suspect detained near pillar maintenance. We'd better not keep them waiting.,25
Security Officer (2): What? Pillar maintenance? How'd they let him get that far?,Security Officer ,What? Pillar maintenance? How'd they let him get that far?,10
Security Officer (1): Hell if I know. Come on.,Security Officer ,Hell if I know. Come on.,6
Yuffie: You heard the main.,Yuffie,You heard the main.,4
Sonon: WaitBoss! No!,Sonon,Wait—Boss! No!,2
Yuffie: (stumbles),Yuffie,(stumbles),1
Security Officer: Freeze!,Security Officer,Freeze!,1
Yuffie: (chuckles),Yuffie,(chuckles),1
Sonon: (sighs),Sonon,(sighs),1
Yuffie: Well that sucked. Why did tailing people have to be so hard?,Yuffie,Well that sucked. Why did tailing people have to be so hard?,12
"Sonon: You gotta learn to think before ya act, Boss. Gonna get yourself killed one of these days.",Sonon,"You gotta learn to think before ya act, Boss. Gonna get yourself killed one of these days.",17
"Yuffie: Eh. Sure, whatever. Now how do we find Zhijie?",Yuffie,"Eh. Sure, whatever. Now how do we find Zhijie?",9
"Sonon: I've got an idea about that, but let's get to a vantage point first.",Sonon,"I've got an idea about that, but let's get to a vantage point first.",14
On-screen: Storage Depot,On-screen,Storage Depot,2
"Sonon: Alright, see that massive structure up ahead? That's the pillar those troopers were talking about. Assuming the maintenance facility's near there, we should probably head toward it. Sound good?",Sonon,"Alright, see that massive structure up ahead? That's the pillar those troopers were talking about. Assuming the maintenance facility's near there, we should probably head toward it. Sound good?",29
"Yuffie: Yeah, works for me.",Yuffie,"Yeah, works for me.",4
Sonon: C'mon.,Sonon,C'mon.,1
Yuffie: Now how are we gonna get across. Hmmm...,Yuffie,Now how are we gonna get across. Hmmm...,8
Yuffie: Oho! Is that a switch I see?,Yuffie,Oho! Is that a switch I see?,7
"Sonon: Hey, about what you said earlier.",Sonon,"Hey, about what you said earlier.",6
Yuffie: Which was...?,Yuffie,Which was...?,2
Sonon: About Avalanchehow it's changed.,Sonon,About Avalanche—how it's changed.,4
Yuffie: Oh. That.,Yuffie,Oh. That.,2
Sonon: These people are too soft. But those splinter cell guys?Theysound like the ones we should've teamed up with. Don'tcha think?,Sonon,These people are too soft. But those splinter cell guys? They sound like the ones we should've teamed up with. Don'tcha think?,20
Yuffie: Yeah... I guess so.,Yuffie,Yeah... I guess so.,4
"Sonon: I feel bad for complaining, considering all they've done for us.",Sonon,"I feel bad for complaining, considering all they've done for us.",11
"Yuffie: I know what you mean, though... They're all just really good people, huh.",Yuffie,"I know what you mean, though... They're all just really good people, huh.",13
Sonon: And that's the problem. Midgar doesn't need good people. Not that we care what happens to it.,Sonon,And that's the problem. Midgar doesn't need good people. Not that we care what happens to it.,17
Yuffie: Right...,Yuffie,Right...,1
On-screen: Waste Disposal Plant,On-screen,Waste Disposal Plant,3
"Sonon: Hey, Boss... Wanna try treading a little lighter this time? No point fighting if we don't have to.",Sonon,"Hey, Boss... Wanna try treading a little lighter this time? No point fighting if we don't have to.",18
"Yuffie: Yeah, yeah, I know...! Gotta be quiet... Very quiet... As quiet as a mouse...",Yuffie,"Yeah, yeah, I know...! Gotta be quiet... Very quiet... As quiet as a mouse...",14
Yuffie: Eek!,Yuffie,Eek!,1
Yuffie: (chuckles) Uh... Good morning!,Yuffie,(chuckles) Uh... Good morning!,4
Sonon: (sighs) Why me?,Sonon,(sighs) Why me?,3
"Yuffie: Alright, it can't be far now. Let's get our rears in gear! Big ""g"", little ""o"", go, go, go!",Yuffie,"Alright, it can't be far now. Let's get our rears in gear! Big ""g"", little ""o"", go, go, go!",19
"Yuffie: Up ahead. Building just screams ""important.""",Yuffie,"Up ahead. Building just screams ""important.""",6
Sonon: Pillar maintenance. It has to be.,Sonon,Pillar maintenance. It has to be.,6
"Yuffie: Bleh, why'd there have to be so many guards?",Yuffie,"Bleh, why'd there have to be so many guards?",9
On-screen: Main Pillar Maintenance,On-screen,Main Pillar Maintenance,3
"Sonon: I think you know exactly why. Gotta say, they might call this place a maintenance facility...but it looks more like an arms factory to me. Let's keep it tight, Boss. We can't afford any more mistakes. Zhijie's life depends on it.",Sonon,"I think you know exactly why. Gotta say, they might call this place a maintenance facility...but it looks more like an arms factory to me. Let's keep it tight, Boss. We can't afford any more mistakes. Zhijie's life depends on it.",41
Yuffie: Understood.,Yuffie,Understood.,1
Security Officer (1): Now spill it! Who gave you that information!?,Security Officer ,Now spill it! Who gave you that information!?,8
"Zhijie: Oh, his name was something like...Heidegger?",Zhijie,"Oh, his name was something like...Heidegger?",6
Security Officer (2): Wrong answer!,Security Officer ,Wrong answer!,2
Security Officer (1): I'm gonna ask you again.,Security Officer ,I'm gonna ask you again.,5
"Zhijie: Alright, alright, I'll tell you. It was Rufus.",Zhijie,"Alright, alright, I'll tell you. It was Rufus.",8
Security Officer (1): You don't say...,Security Officer ,You don't say...,3
Zhijie: (screams) ...Or was it Hojo? (chuckles),Zhijie,(screams) ...Or was it Hojo? (chuckles),6
"Yuffie: Huh. Nice goin', Zhijie.",Yuffie,"Huh. Nice goin', Zhijie.",4
"Sonon: Ready to do this, Boss?",Sonon,"Ready to do this, Boss?",5
Yuffie: Born ready!,Yuffie,Born ready!,2
Sonon: Great. I'll draw their attention. You grab our guy.,Sonon,Great. I'll draw their attention. You grab our guy.,9
"Yuffie: A diversion, huh? I like it. But don't forget:I'mthe leading lady.",Yuffie,"A diversion, huh? I like it. But don't forget I'm the leading lady.",11
"Yuffie: Hey, you! Evildoers! Over here!",Yuffie,"Hey, you! Evildoers! Over here!",5
Security Officer (2): What the hell?,Security Officer ,What the hell?,3
Security Officer (1): Who's there!?,Security Officer ,Who's there!?,2
Yuffie: That's exactly what I was hoping you'd ask!,Yuffie,That's exactly what I was hoping you'd ask!,8
Yuffie: And...action!,Yuffie,And...action!,1
"Yuffie: Some know me as a beguiling ninja! Others as the world's greatest materia hunter. But! Who am I truly? Well, excited onlookers, wonder no more!",Yuffie,"Some know me as a beguiling ninja! Others as the world's greatest materia hunter. But! Who am I truly? Well, excited onlookers, wonder no more!",25
Yuffie: Before you stands a rare bloom: the single white rose of Wutai...the one-and-only Yuffie! (coughs),Yuffie,Before you stands a rare bloom the single white rose of Wutai...the one-and-only Yuffie! (coughs),15
"Security Officer (2): Never mind, it's just some kid.",Security Officer ,"Never mind, it's just some kid.",6
Security Officer (1): Right?,Security Officer ,Right?,1
"Yuffie: Hey, who're you callin' a kid!? (stumbles)",Yuffie,"Hey, who're you callin' a kid!? (stumbles)",7
Yuffie: Uh...guh...uhk...,Yuffie,Uh...guh...uhk...,1
"Sonon: Award-winning performance, Boss.",Sonon,"Award-winning performance, Boss.",3
Yuffie: (chuckles),Yuffie,(chuckles),1
Security Officer (2): Who are you anyway!?,Security Officer ,Who are you anyway!?,4
Security Officer (2): Wutaians? Got eyes on hostiles. Requesting backup.,Security Officer ,Wutaians? Got eyes on hostiles. Requesting backup.,7
Yuffie: No freakin' way!,Yuffie,No freakin' way!,3
"Sonon: Centipede model, huh?",Sonon,"Centipede model, huh?",3
Yuffie: Couldn't they have made it less gross?,Yuffie,Couldn't they have made it less gross?,7
"Yuffie: Oho... Running away, are we?",Yuffie,"Oho... Running away, are we?",5
"Yuffie: Or maybe it's doing one of those...""tactical retreats""?",Yuffie,"Or maybe it's doing one of those...""tactical retreats""?",8
Sonon: Boss!,Sonon,Boss!,1
Yuffie: It's spitting little critters!,Yuffie,It's spitting little critters!,4
Sonon: Drones? What does it needthemfor?,Sonon,Drones? What does it need them for?,5
Yuffie: They've got lasers too! And where there's lasers...,Yuffie,They've got lasers too! And where there's lasers...,8
Sonon: There's missiles.,Sonon,There's missiles.,2
Yuffie: How're we supposed to dodge those things!?,Yuffie,How're we supposed to dodge those things!?,7
Sonon: By not letting it launch 'em.,Sonon,By not letting it launch 'em.,6
Yuffie: So now you've come crawling down.,Yuffie,So now you've come crawling down.,6
Sonon: This'll make thigns easier.,Sonon,This'll make thigns easier.,4
Sonon: Boss!,Sonon,Boss!,1
Yuffie: Get wrecked!,Yuffie,Get wrecked!,2
"Sonon: Wait, what?",Sonon,"Wait, what?",2
Sonon: Looks like it wants to get serious.,Sonon,Looks like it wants to get serious.,7
"Yuffie: Oh, we'll make it serious, alrightdead serious.",Yuffie,"Oh, we'll make it serious, alright—dead serious.",7
Yuffie: (chuckles) You see that?,Yuffie,(chuckles) You see that?,4
Sonon: That's how ninjas do it.,Sonon,That's how ninjas do it.,5
Yuffie: Yep.,Yuffie,Yep.,1
Zhijie: Nice work! You saved my ass.,Zhijie,Nice work! You saved my ass.,6
Yuffie: (gasps) Hahaha... It was nothin'!,Yuffie,(gasps) Hahaha... It was nothin'!,5
"Zhijie: Well, it did earn ya these. Employee ID cards. They'll get you into the Shinra Building. And pretty much any floorbasement included. That's where Advanced Weaponry's got their lab set up...and where they conduct their materia research. If what you're looking for's anywhere in that place, it's gonna be there.",Zhijie,"Well, it did earn ya these. Employee ID cards. They'll get you into the Shinra Building. And pretty much any floor—basement included. That's where Advanced Weaponry's got their lab set up...and where they conduct their materia research. If what you're looking for's anywhere in that place, it's gonna be there.",50
Yuffie: Got it.,Yuffie,Got it.,2
"Zhijie: You guys should probably get movin'. Word is, Shinra's got something big lined up for us. Nothing less than the destruction of Sector 7. But, whatever it is they're planning, you're better off out of it.",Zhijie,"You guys should probably get movin'. Word is, Shinra's got something big lined up for us. Nothing less than the destruction of Sector 7. But, whatever it is they're planning, you're better off out of it.",36
Yuffie: Right.,Yuffie,Right.,1
Zhijie: Imma go report to the others. Good luck up there. See ya soon.,Zhijie,Imma go report to the others. Good luck up there. See ya soon.,13
"Sonon: Yeah. Next time, I'm buying. I'll show you how Wutaians really party.",Sonon,"Yeah. Next time, I'm buying. I'll show you how Wutaians really party.",12
Zhijie: Deal.,Zhijie,Deal.,1
"Yuffie: Don't forget to tell the splinter cellabout Sector 7, I mean!",Yuffie,"Don't forget to tell the splinter cell—about Sector 7, I mean!",11
Zhijie: I won't.,Zhijie,I won't.,2
"Sonon: Well, Boss, sounds like we'd better get going. Let's head up as soon as you're ready.",Sonon,"Well, Boss, sounds like we'd better get going. Let's head up as soon as you're ready.",16
Yuffie: Ready!,Yuffie,Ready!,1
Undercity Resident (1): To think this is where those bastards plotted their attacks. Right under our noses.,Undercity Resident ,To think this is where those bastards plotted their attacks. Right under our noses.,14
Undercity Resident (2): Too bad they made it out before the military could get here. Like chickens flying the coop...,Undercity Resident ,Too bad they made it out before the military could get here. Like chickens flying the coop...,17
