Original,Character,Dialogue,Wordcount
"Ciaran:I hope you'll all take your time telling me about yourselves, too.",Ciaran,"I hope you'll all take your time telling me about yourselves, too.",12
"Cecil:What did you hear from Materia, Ciaran?",Cecil,"What did you hear from Materia, Ciaran?",7
Ciaran:Why do you ask?,Ciaran,Why do you ask?,4
"Cecil:We are warriors that were summoned by Materia, but we no longer move according to her orders.",Cecil,"We are warriors that were summoned by Materia, but we no longer move according to her orders.",17
"Cecil:Her way of thinking and ours are somewhat different, so we want to know what's on her mind.",Cecil,"Her way of thinking and ours are somewhat different, so we want to know what's on her mind.",18
Ciaran:I heard that you're confronting the memories that you lost.,Ciaran,I heard that you're confronting the memories that you lost.,10
"Tidus:We forgot a lot of important things, so we're trying to get them back.",Tidus,"We forgot a lot of important things, so we're trying to get them back.",14
Ace:...Those who've forgotten can't even discern what they've lost.,Ace,...Those who've forgotten can't even discern what they've lost.,9
Ashe:...Yes. I...may not have all my memories either.,Ashe,...Yes. I...may not have all my memories either.,8
"Vivi:It's sad to think of forgetting something, so we're taking our memories back little by little.",Vivi,"It's sad to think of forgetting something, so we're taking our memories back little by little.",16
Ciaran:I see... Hmm...,Ciaran,I see... Hmm...,3
Ciaran:It seemed like a part of Materia was afraid of you facing your memories.,Ciaran,It seemed like a part of Materia was afraid of you facing your memories.,14
"Ciaran:She seemed unsure if losing them was a bad thing, or if those painful memories would weigh you down too much.",Ciaran,"She seemed unsure if losing them was a bad thing, or if those painful memories would weigh you down too much.",21
Ciaran:I think I was chosen because of that.,Ciaran,I think I was chosen because of that.,8
Vivi:Really? Why?,Vivi,Really? Why?,2
Ciaran:There were beings in my world who ate memories.,Ciaran,There were beings in my world who ate memories.,9
Tidus:Ate memories!? That's terrible...,Tidus,Ate memories!? That's terrible...,4
"Ciaran:...But people eventually forget things, don't they?",Ciaran,"...But people eventually forget things, don't they?",7
Ciaran:They would feed off of people's fading memories as part of the world's natural cycle.,Ciaran,They would feed off of people's fading memories as part of the world's natural cycle.,15
Ciaran:You can't hold onto every single memory. It's natural to forget things.,Ciaran,You can't hold onto every single memory. It's natural to forget things.,12
Ace:You mean that memories can sometimes be a burden...,Ace,You mean that memories can sometimes be a burden...,9
Ciaran:One of those beings taught me that memories are like a pack we carry into the future.,Ciaran,One of those beings taught me that memories are like a pack we carry into the future.,17
"Ciaran:If it becomes too heavy, it can weigh you down.",Ciaran,"If it becomes too heavy, it can weigh you down.",10
"Ciaran:If it's too light, your journey will end before you've gained anything.",Ciaran,"If it's too light, your journey will end before you've gained anything.",12
"Ciaran:A traveler's journey into the future nurtures his or her heart, and becomes a source of new life.",Ciaran,"A traveler's journey into the future nurtures his or her heart, and becomes a source of new life.",18
Ashe:Memories can be a burden... I wonder if that is the case for me...,Ashe,Memories can be a burden... I wonder if that is the case for me...,14
"Cecil:There may come a day when I can also think that way, that it's natural to forget some things...",Cecil,"There may come a day when I can also think that way, that it's natural to forget some things...",19
"Ace:...We believe that forgetting is a divine blessing. That for everyone else, memories are something they dwell on trying not to forget.",Ace,"...We believe that forgetting is a divine blessing. That for everyone else, memories are something they dwell on trying not to forget.",22
Ciaran:I heard a bit aboutyour worldandyour crystal...,Ciaran,I heard a bit about your world and your crystal...,7
Ciaran:But I can't give you answers. What's right probably depends on the world you're in.,Ciaran,But I can't give you answers. What's right probably depends on the world you're in.,15
"Ciaran:But if you feel warmth from your memories, I think you should cherish them.",Ciaran,"But if you feel warmth from your memories, I think you should cherish them.",14
"Ciaran:Even if you forget a lot of things, having warm memories close to your heart is what makes a journey wonderful.",Ciaran,"Even if you forget a lot of things, having warm memories close to your heart is what makes a journey wonderful.",21
Ace:Warm memories...close to my heart...,Ace,Warm memories...close to my heart...,5
"Ace:I see... Even if the future is uncertain, they'll light the way.",Ace,"I see... Even if the future is uncertain, they'll light the way.",12
"Ciaran:No matter what memories you have, you're on a journey with hope for the future, right?",Ciaran,"No matter what memories you have, you're on a journey with hope for the future, right?",16
Cecil:Right. Without getting caught up in the past...we believe that there is light in the future.,Cecil,Right. Without getting caught up in the past...we believe that there is light in the future.,16
Ciaran:Then what's say we get a move on?,Ciaran,Then what's say we get a move on?,8
"Ciaran:Even if the light is faint, you'll reach your destination as long as you keep going forward.",Ciaran,"Even if the light is faint, you'll reach your destination as long as you keep going forward.",17
"Ciaran:Yeah, but it fell a long time ago. All that's left now are ruins.",Ciaran,"Yeah, but it fell a long time ago. All that's left now are ruins.",14
Ciaran:What I wouldn't give to see it bustling with people of all different tribes.,Ciaran,What I wouldn't give to see it bustling with people of all different tribes.,14
"Sherlotta:Ohhh, are you guys talking about your homes? Mind if I butt in?",Sherlotta,"Ohhh, are you guys talking about your homes? Mind if I butt in?",13
Layle:Me too. Sounds like an interesting conversation.,Layle,Me too. Sounds like an interesting conversation.,7
"Ciaran:Of course, the more the merrier. Well...have you guys ever had a striped apple?",Ciaran,"Of course, the more the merrier. Well...have you guys ever had a striped apple?",14
Sherlotta:One of my Lilty friends just loved her tales of glory.,Sherlotta,One of my Lilty friends just loved her tales of glory.,11
"Layle:And theSelkieare fleet of foot, while theYukehave heads too large for their bodies. I imagine we all have similar stories.",Layle,"And the Selkie are fleet of foot, while the Yuke have heads too large for their bodies. I imagine we all have similar stories.",20
"Ciaran:Haha, you're right. Our worlds really are mirror images of each other, aren't they?",Ciaran,"Haha, you're right. Our worlds really are mirror images of each other, aren't they?",14
"Ramza:My apologies, but I cannot help but ask...",Ramza,"My apologies, but I cannot help but ask...",8
Ramza:Does it not bother you that different worlds share such fundamental similarities?,Ramza,Does it not bother you that different worlds share such fundamental similarities?,12
Ciaran:Huh? What do you mean?,Ciaran,Huh? What do you mean?,5
Ciaran:I suppose...a little?,Ciaran,I suppose...a little?,3
"Layle:Yeah...well, if a Yuke or Lilty were here, they'd be making a fuss about it.",Layle,"Yeah...well, if a Yuke or Lilty were here, they'd be making a fuss about it.",15
"Sherlotta:""Fuss"" is an understatement. A Yuke would set up a whole institution to study and pore over ancient documents to get to the bottom of it.",Sherlotta,"""Fuss"" is an understatement. A Yuke would set up a whole institution to study and pore over ancient documents to get to the bottom of it.",26
"Ramza:You seem to be taking it in stride, all things considered.",Ramza,"You seem to be taking it in stride, all things considered.",11
Yuri:There is more to the world than what we can see in the present. It's filled with limitless possibilities.,Yuri,There is more to the world than what we can see in the present. It's filled with limitless possibilities.,19
"Ciaran:I mean, if this really were important, then I guess I could come up with a reason to let it bother me...",Ciaran,"I mean, if this really were important, then I guess I could come up with a reason to let it bother me...",22
"Ciaran:But the differences between the worlds that were born by our journeys don't really matter, do they?",Ciaran,"But the differences between the worlds that were born by our journeys don't really matter, do they?",17
"Ramza:Perhaps...personally, the sole fact that the worlds share the same name would bother me.",Ramza,"Perhaps...personally, the sole fact that the worlds share the same name would bother me.",14
"Vaan:Ciaran is right, though. If you think too hard about something you can't understand, then you'll just end up with a headache.",Vaan,"Ciaran is right, though. If you think too hard about something you can't understand, then you'll just end up with a headache.",22
"Ramza:Of course you would say that, Vaan.",Ramza,"Of course you would say that, Vaan.",7
"Mog:It's so hot, kupo!",Mog,"It's so hot, kupo!",4
Mog:Kupo? What is it?,Mog,Kupo? What is it?,4
Bartz:Did you spot something?,Bartz,Did you spot something?,4
"Ciaran:Ah...sorry, it's nothing. That just reminded me of someone from a long time ago.",Ciaran,"Ah...sorry, it's nothing. That just reminded me of someone from a long time ago.",14
"Ciaran:He was...sensitive, to say the least.",Ciaran,"He was...sensitive, to say the least.",6
"Ciaran:When it was hot, he'd say, ""It's so hot, kupo!"" and, ""I'm tired, kupo!"" when we're in a hurry. We might've spent more time resting than moving.",Ciaran,"When it was hot, he'd say, ""It's so hot, kupo!"" and, ""I'm tired, kupo!"" when we're in a hurry. We might've spent more time resting than moving.",27
Serah:I guess Mog isn't the only one who likes to complain about the heat.,Serah,I guess Mog isn't the only one who likes to complain about the heat.,14
"Mog:I wasn't complaining, kupo! Just...making an observation!",Mog,"I wasn't complaining, kupo! Just...making an observation!",7
"Ciaran:Hah, of course. Anyways, sorry to worry you guys. Sometimes I forget this place is completely different from my home.",Ciaran,"Hah, of course. Anyways, sorry to worry you guys. Sometimes I forget this place is completely different from my home.",20
