Original,Character,Dialogue,Wordcount
Edgar:So Spiritus realized the gravity of the situation and appointed a general as one of his warriors to resolve the problem...,Edgar,So Spiritus realized the gravity of the situation and appointed a general as one of his warriors to resolve the problem...,21
Onion Knight:The power of wills is law here.,Onion Knight,The power of wills is law here.,7
"Onion Knight:If there is someone with a will stronger than the gods, then...the world obeys them.",Onion Knight,"If there is someone with a will stronger than the gods, then...the world obeys them.",15
Bartz:Exdeath said the same thing...,Bartz,Exdeath said the same thing...,5
Warrior of Light:So this is even beyond Spiritus's control now...,Warrior of Light,So this is even beyond Spiritus's control now...,8
Onion Knight:Calling on someone like General Leo may have been his way of saying he indirectly wanted to work with us.,Onion Knight,Calling on someone like General Leo may have been his way of saying he indirectly wanted to work with us.,20
Onion Knight:It sure would be great if he would only summon people like General Leo...,Onion Knight,It sure would be great if he would only summon people like General Leo...,14
Edgar:There have been cases like that in the past. But the gods are not to be counted on.,Edgar,There have been cases like that in the past. But the gods are not to be counted on.,18
Galuf:Just where is the crystal core of darkness now?,Galuf,Just where is the crystal core of darkness now?,9
"Warrior of Light:With so many warriors shaping the world to their will, we can't be sure of its location.",Warrior of Light,"With so many warriors shaping the world to their will, we can't be sure of its location.",17
Leo:Indeed. Spiritus told me he is searching for places of unusual activity.,Leo,Indeed. Spiritus told me he is searching for places of unusual activity.,12
"Bartz:Well, in that case, I guess we'll just let the wind decide where we go next!",Bartz,"Well, in that case, I guess we'll just let the wind decide where we go next!",16
Onion Knight:How carefree... Still...,Onion Knight,How carefree... Still...,3
Warrior of Light:We are happy to have you back here safe. It seems like an even brighter light shines within you.,Warrior of Light,We are happy to have you back here safe. It seems like an even brighter light shines within you.,19
Bartz:Mm. I'm alright now. Thank you.,Bartz,Mm. I'm alright now. Thank you.,6
Bartz:Even though my heart wasn't here...I could hear your voices.,Bartz,Even though my heart wasn't here...I could hear your voices.,10
"Bartz:Not just my old friends, but everyone here.",Bartz,"Not just my old friends, but everyone here.",8
Warrior of Light:Now let us all go forth together...as warriors of light.,Warrior of Light,Now let us all go forth together...as warriors of light.,10
Galuf:The crystal gave out four powers...,Galuf,The crystal gave out four powers...,6
"Galuf:My ""hope"" was Krile.",Galuf,"My ""hope"" was Krile.",4
Bartz:Now there are five of us. I hope that's alright.,Bartz,Now there are five of us. I hope that's alright.,10
Bartz:We've just got double the hope now!,Bartz,We've just got double the hope now!,7
"Galuf:Ho ho. With your memories back, you're even cheerier than ever!",Galuf,"Ho ho. With your memories back, you're even cheerier than ever!",11
"Bartz:I told you, I'm happy.",Bartz,"I told you, I'm happy.",5
Bartz:After talking to my dark manikin who was all alone...I remembered a lot of things.,Bartz,After talking to my dark manikin who was all alone...I remembered a lot of things.,15
Bartz:I didn't think I was lonely. It was my father's dying wish...,Bartz,I didn't think I was lonely. It was my father's dying wish...,12
Bartz:But something happened and I wanted to lay my dad to rest next to my mom as soon as possible.,Bartz,But something happened and I wanted to lay my dad to rest next to my mom as soon as possible.,20
Galuf:You mean you may have gone home had you not met me?,Galuf,You mean you may have gone home had you not met me?,12
"Bartz:I'm sure of it. After all, I only went after you and Lenna because of Boko...",Bartz,"I'm sure of it. After all, I only went after you and Lenna because of Boko...",16
Galuf:It's nothing to fret about. You were traveling around that world we met in.,Galuf,It's nothing to fret about. You were traveling around that world we met in.,14
"Galuf:So even if we had parted, I'm sure our paths would have crossed again.",Galuf,"So even if we had parted, I'm sure our paths would have crossed again.",14
Bartz:I'm glad we journeyed together from the start.,Bartz,I'm glad we journeyed together from the start.,8
"Galuf:I told you, no more gloomy words!",Galuf,"I told you, no more gloomy words!",7
"Bartz:When I told you not to die, I didn't mean to meet me in a place like this...",Bartz,"When I told you not to die, I didn't mean to meet me in a place like this...",18
"Bartz:Or at least that's what I thought. But being together again is great. When you came back, I was so relieved.",Bartz,"Or at least that's what I thought. But being together again is great. When you came back, I was so relieved.",21
Galuf:...Is that so.,Galuf,...Is that so.,3
Galuf:The hope the crystal entrusted to us...is something we must achieve on our own.,Galuf,The hope the crystal entrusted to us...is something we must achieve on our own.,14
"Galuf:Krile with her hope, me with my hope...",Galuf,"Krile with her hope, me with my hope...",8
Galuf:We will search this world together.,Galuf,We will search this world together.,6
"Bartz:I'll go with you, no matter how far.",Bartz,"I'll go with you, no matter how far.",8
"Galuf:If you really feel that way, stop being so reckless from now on.",Galuf,"If you really feel that way, stop being so reckless from now on.",13
"Galuf:It's not just us who worry about you now, but people from other worlds.",Galuf,"It's not just us who worry about you now, but people from other worlds.",14
Bartz:I wasn't being reckless. I believed in everyone...,Bartz,I wasn't being reckless. I believed in everyone...,8
"Galuf:You're a fool, Bartz. If you make your companions worry, that trust is meaningless!",Galuf,"You're a fool, Bartz. If you make your companions worry, that trust is meaningless!",14
Bartz:...I know. I'll be more careful.,Bartz,...I know. I'll be more careful.,6
Galuf:What are you doing grinning there without a word? Lost your memories again?,Galuf,What are you doing grinning there without a word? Lost your memories again?,13
"Bartz:It's just...when I think of being able to journey with you again, Galuf...",Bartz,"It's just...when I think of being able to journey with you again, Galuf...",13
Bartz:I feel so happy. And when I think about what lies ahead...,Bartz,I feel so happy. And when I think about what lies ahead...,12
Bartz:I know that we can overcome anything.,Bartz,I know that we can overcome anything.,7
"Galuf:...You really are a fool, Bartz.",Galuf,"...You really are a fool, Bartz.",6
"Galuf:It is not just me, but everyone who will help us overcome what lies ahead.",Galuf,"It is not just me, but everyone who will help us overcome what lies ahead.",15
"Galuf:When we battled Exdeath here, you said you were fighting for everyone's future.",Galuf,"When we battled Exdeath here, you said you were fighting for everyone's future.",13
"Galuf:You were as reliable as ever. Even without your memories, you were still you.",Galuf,"You were as reliable as ever. Even without your memories, you were still you.",14
"Galuf:And being there as one of your friends is something I am proud of. Next to my Krile, of course. Ho ho!",Galuf,"And being there as one of your friends is something I am proud of. Next to my Krile, of course. Ho ho!",22
Galuf:Let us overcome the battles ahead and protect the future with all of our comrades.,Galuf,Let us overcome the battles ahead and protect the future with all of our comrades.,15
"Bartz:You're right. Thanks, Galuf.",Bartz,"You're right. Thanks, Galuf.",4
Galuf:(Dorgann... Your son has become a man more reliable than most.),Galuf,(Dorgann... Your son has become a man more reliable than most.),11
"Bartz:What's the matter, Galuf?",Bartz,"What's the matter, Galuf?",4
Galuf:Never you mind this old man. We have a journey ahead of us!,Galuf,Never you mind this old man. We have a journey ahead of us!,13
Ace:Where am I...?,Ace,Where am I...?,3
Ace:You're that monster trying to destroy the world...aren't you?,Ace,You're that monster trying to destroy the world...aren't you?,9
"Cloud of Darkness:When the balance of light and dark is disrupted, we return the world to nothingness.",Cloud of Darkness,"When the balance of light and dark is disrupted, we return the world to nothingness.",15
Ace:Is that...my dark manikin!?,Ace,Is that...my dark manikin!?,4
Cloud of Darkness:Your will is incomplete. So we will give you what this puppet keeps.,Cloud of Darkness,Your will is incomplete. So we will give you what this puppet keeps.,13
Cloud of Darkness:The light and darkness of this world still hang in a dangerous balance...,Cloud of Darkness,The light and darkness of this world still hang in a dangerous balance...,13
Cloud of Darkness:But the world has already fallen into chaos and heads toward destruction.,Cloud of Darkness,But the world has already fallen into chaos and heads toward destruction.,12
Cloud of Darkness:The flood of darkness is near... So we bestow you with the power of will.,Cloud of Darkness,The flood of darkness is near... So we bestow you with the power of will.,15
Ace:Why me...?,Ace,Why me...?,2
"Ace:Mother? Is she in this world, too?",Ace,"Mother? Is she in this world, too?",7
"Cloud of Darkness:That Mother has great power... As such, we cannot locate her.",Cloud of Darkness,"That Mother has great power... As such, we cannot locate her.",11
Ace:So are you returning my memories because Mother told you about me?,Ace,So are you returning my memories because Mother told you about me?,12
Cloud of Darkness:We grant her wish with this powerful will.,Cloud of Darkness,We grant her wish with this powerful will.,8
Cloud of Darkness:The crystal core of darkness will bestow you with as much power as you wish.,Cloud of Darkness,The crystal core of darkness will bestow you with as much power as you wish.,15
